design,criteria,material,rating
kitchen,resistant to heat,Titanium,10
kitchen,resistant to heat,Titanium,6
kitchen,resistant to heat,Titanium,6
kitchen,resistant to heat,Titanium,10
kitchen,resistant to heat,Titanium,0
kitchen,resistant to heat,Titanium,10
kitchen,resistant to heat,Titanium,3
kitchen,resistant to heat,Titanium,3
kitchen,resistant to heat,Titanium,10
kitchen,resistant to heat,Titanium,0
kitchen,resistant to heat,Titanium,9
kitchen,resistant to heat,Titanium,9
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,2
kitchen,resistant to heat,Glass,9
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,8
kitchen,resistant to heat,Glass,8
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,9
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,7
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,6
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,2
kitchen,resistant to heat,Glass,6
kitchen,resistant to heat,Glass,3
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,2
kitchen,resistant to heat,Glass,3
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,8
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,7
kitchen,resistant to heat,Glass,7
kitchen,resistant to heat,Glass,9
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,8
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,6
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,7
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,10
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,6
kitchen,resistant to heat,Glass,8
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,6
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,7
kitchen,resistant to heat,Glass,9
kitchen,resistant to heat,Glass,8
kitchen,resistant to heat,Glass,7
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,4
kitchen,resistant to heat,Glass,10
kitchen,resistant to heat,Glass,0
kitchen,resistant to heat,Glass,10
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,2
kitchen,resistant to heat,Glass,5
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Glass,10
kitchen,resistant to heat,Glass,1
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,9
kitchen,resistant to heat,Wood,4
kitchen,resistant to heat,Wood,10
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,7
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,5
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,7
kitchen,resistant to heat,Wood,4
kitchen,resistant to heat,Wood,5
kitchen,resistant to heat,Wood,3
kitchen,resistant to heat,Wood,1
kitchen,resistant to heat,Wood,1
kitchen,resistant to heat,Wood,1
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,2
kitchen,resistant to heat,Wood,5
kitchen,resistant to heat,Wood,1
kitchen,resistant to heat,Wood,5
kitchen,resistant to heat,Wood,7
kitchen,resistant to heat,Wood,6
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,2
kitchen,resistant to heat,Wood,9
kitchen,resistant to heat,Wood,9
kitchen,resistant to heat,Wood,2
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,9
kitchen,resistant to heat,Wood,1
kitchen,resistant to heat,Wood,9
kitchen,resistant to heat,Wood,10
kitchen,resistant to heat,Wood,2
kitchen,resistant to heat,Wood,5
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,2
kitchen,resistant to heat,Wood,7
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,2
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,6
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,7
kitchen,resistant to heat,Wood,4
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,10
kitchen,resistant to heat,Wood,4
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,4
kitchen,resistant to heat,Wood,3
kitchen,resistant to heat,Wood,6
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,5
kitchen,resistant to heat,Wood,3
kitchen,resistant to heat,Wood,6
kitchen,resistant to heat,Wood,10
kitchen,resistant to heat,Wood,8
kitchen,resistant to heat,Wood,10
kitchen,resistant to heat,Wood,0
kitchen,resistant to heat,Wood,9
kitchen,resistant to heat,Wood,5
kitchen,resistant to heat,Wood,4
kitchen,resistant to heat,Wood,7
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,8
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,2
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,4
kitchen,resistant to heat,Thermoplastic,10
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,3
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,2
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,9
kitchen,resistant to heat,Thermoplastic,7
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,8
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,3
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,8
kitchen,resistant to heat,Thermoplastic,10
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,10
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,8
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,8
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,2
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,10
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,7
kitchen,resistant to heat,Thermoplastic,4
kitchen,resistant to heat,Thermoplastic,2
kitchen,resistant to heat,Thermoplastic,7
kitchen,resistant to heat,Thermoplastic,2
kitchen,resistant to heat,Thermoplastic,10
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,7
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,4
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Thermoplastic,1
kitchen,resistant to heat,Thermoplastic,3
kitchen,resistant to heat,Thermoplastic,0
kitchen,resistant to heat,Thermoplastic,6
kitchen,resistant to heat,Thermoplastic,8
kitchen,resistant to heat,Thermoplastic,4
kitchen,resistant to heat,Thermoplastic,5
kitchen,resistant to heat,Elastomer,6
kitchen,resistant to heat,Elastomer,7
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,2
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,6
kitchen,resistant to heat,Elastomer,7
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,6
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,8
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,6
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,3
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,6
kitchen,resistant to heat,Elastomer,9
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,3
kitchen,resistant to heat,Elastomer,8
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,6
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,8
kitchen,resistant to heat,Elastomer,3
kitchen,resistant to heat,Elastomer,8
kitchen,resistant to heat,Elastomer,2
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,7
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,7
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,2
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,2
kitchen,resistant to heat,Elastomer,8
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,6
kitchen,resistant to heat,Elastomer,3
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,7
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,0
kitchen,resistant to heat,Elastomer,1
kitchen,resistant to heat,Elastomer,5
kitchen,resistant to heat,Elastomer,4
kitchen,resistant to heat,Elastomer,10
kitchen,resistant to heat,Thermoset,10
kitchen,resistant to heat,Thermoset,7
kitchen,resistant to heat,Thermoset,8
kitchen,resistant to heat,Thermoset,1
kitchen,resistant to heat,Thermoset,7
kitchen,resistant to heat,Thermoset,8
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,3
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,10
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,0
kitchen,resistant to heat,Thermoset,1
kitchen,resistant to heat,Thermoset,1
kitchen,resistant to heat,Thermoset,1
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,7
kitchen,resistant to heat,Thermoset,0
kitchen,resistant to heat,Thermoset,1
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,3
kitchen,resistant to heat,Thermoset,0
kitchen,resistant to heat,Thermoset,7
kitchen,resistant to heat,Thermoset,9
kitchen,resistant to heat,Thermoset,8
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,3
kitchen,resistant to heat,Thermoset,8
kitchen,resistant to heat,Thermoset,9
kitchen,resistant to heat,Thermoset,8
kitchen,resistant to heat,Thermoset,7
kitchen,resistant to heat,Thermoset,1
kitchen,resistant to heat,Thermoset,7
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,9
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,8
kitchen,resistant to heat,Thermoset,2
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,9
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,0
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,2
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,4
kitchen,resistant to heat,Thermoset,10
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,10
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,1
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,3
kitchen,resistant to heat,Thermoset,4
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,8
kitchen,resistant to heat,Thermoset,4
kitchen,resistant to heat,Thermoset,2
kitchen,resistant to heat,Thermoset,6
kitchen,resistant to heat,Thermoset,2
kitchen,resistant to heat,Thermoset,5
kitchen,resistant to heat,Thermoset,9
kitchen,resistant to heat,Composite,0
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,3
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,9
kitchen,resistant to heat,Composite,6
kitchen,resistant to heat,Composite,6
kitchen,resistant to heat,Composite,3
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,6
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,1
kitchen,resistant to heat,Composite,10
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,10
kitchen,resistant to heat,Composite,1
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,3
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,0
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,10
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,2
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,4
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,3
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,3
kitchen,resistant to heat,Composite,2
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,9
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,10
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,4
kitchen,resistant to heat,Composite,1
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,10
kitchen,resistant to heat,Composite,1
kitchen,resistant to heat,Composite,4
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,2
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,6
kitchen,resistant to heat,Composite,10
kitchen,resistant to heat,Composite,8
kitchen,resistant to heat,Composite,7
kitchen,resistant to heat,Composite,3
kitchen,resistant to heat,Composite,10
kitchen,resistant to heat,Composite,6
kitchen,resistant to heat,Composite,5
kitchen,resistant to heat,Composite,4
kitchen,resistant to heat,Composite,6
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,4
kitchen,corrosion resistant,Steel,9
kitchen,corrosion resistant,Steel,8
kitchen,corrosion resistant,Steel,6
kitchen,corrosion resistant,Steel,9
kitchen,corrosion resistant,Steel,3
kitchen,corrosion resistant,Steel,9
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,4
kitchen,corrosion resistant,Steel,4
kitchen,corrosion resistant,Steel,6
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,6
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,6
kitchen,corrosion resistant,Steel,7
kitchen,corrosion resistant,Steel,3
kitchen,corrosion resistant,Steel,6
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,9
kitchen,corrosion resistant,Steel,8
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,7
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,7
kitchen,corrosion resistant,Steel,8
kitchen,corrosion resistant,Steel,8
kitchen,corrosion resistant,Steel,3
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,7
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,7
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,6
kitchen,corrosion resistant,Steel,3
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,4
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,1
kitchen,corrosion resistant,Steel,4
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,5
kitchen,corrosion resistant,Steel,0
kitchen,corrosion resistant,Steel,10
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,2
kitchen,corrosion resistant,Steel,8
kitchen,corrosion resistant,Aluminium,0
kitchen,corrosion resistant,Aluminium,6
kitchen,corrosion resistant,Aluminium,5
kitchen,corrosion resistant,Aluminium,7
kitchen,corrosion resistant,Aluminium,9
kitchen,corrosion resistant,Aluminium,9
kitchen,corrosion resistant,Aluminium,4
kitchen,corrosion resistant,Aluminium,9
kitchen,corrosion resistant,Aluminium,3
kitchen,corrosion resistant,Aluminium,5
kitchen,corrosion resistant,Aluminium,6
kitchen,corrosion resistant,Aluminium,6
kitchen,corrosion resistant,Aluminium,4
kitchen,corrosion resistant,Aluminium,3
kitchen,corrosion resistant,Aluminium,10
kitchen,corrosion resistant,Aluminium,9
kitchen,corrosion resistant,Aluminium,10
kitchen,corrosion resistant,Aluminium,7
kitchen,corrosion resistant,Aluminium,6
kitchen,corrosion resistant,Aluminium,9
kitchen,corrosion resistant,Aluminium,2
kitchen,corrosion resistant,Aluminium,6
kitchen,corrosion resistant,Aluminium,8
kitchen,corrosion resistant,Aluminium,8
kitchen,corrosion resistant,Aluminium,0
kitchen,corrosion resistant,Aluminium,7
kitchen,corrosion resistant,Aluminium,10
kitchen,corrosion resistant,Aluminium,8
kitchen,corrosion resistant,Aluminium,7
kitchen,corrosion resistant,Aluminium,6
kitchen,corrosion resistant,Aluminium,7
kitchen,corrosion resistant,Aluminium,10
kitchen,corrosion resistant,Aluminium,3
kitchen,corrosion resistant,Aluminium,10
kitchen,corrosion resistant,Aluminium,4
kitchen,corrosion resistant,Aluminium,7
kitchen,corrosion resistant,Aluminium,1
kitchen,corrosion resistant,Aluminium,8
kitchen,corrosion resistant,Aluminium,6
kitchen,corrosion resistant,Aluminium,8
